Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
16217463249,"Oct 22, 2025, 12:44:41 AM",Morning Run,Run,,1801,3.81,163.0,15,false,,,activities/17301555318.fit.gz,,,1801.0,1800.0,3813.0,2.622,2.118,43.7,90.0,25.3,38.1,7.3,0.0,,,81.0,76.0,163.0,144.0,,,240.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,3883.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.117,1122.7,,,,4530.0,0.0,,,,2.158,,,,,,,,,,,,""
16175332598,"Oct 18, 2025, 1:01:11 AM",Morning Run,Run,,2102,4.62,162.0,27,false,,,activities/17259034053.fit.gz,,,2102.0,2078.0,4622.9,2.9,2.225,15.4,127.0,9.2,18.6,9.0,0.0,,,96.0,77.0,162.0,148.0,,,294.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,4636.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.199,0.0,,,,5376.0,0.0,,,,2.231,,,,,,,,,,,,""
16144746868,"Oct 15, 2025, 1:33:17 AM",Morning Workout,Workout,,5523,0,150.0,15,false,,,activities/17228179899.fit.gz,,,5523.0,5523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.0,110.0,,,378.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16136052252,"Oct 14, 2025, 10:10:18 AM",Evening Run,Run,,2124,4.73,161.0,18,false,,,activities/17219430338.fit.gz,,,2124.0,2100.0,4736.5,4.111,2.255,19.9,162.0,9.2,19.5,6.5,-0.1,,,88.0,78.0,161.0,145.0,,,296.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,4755.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,0.0,,,,5384.0,0.0,,,,2.264,,,,,,,,,,,,""
16101745371,"Oct 11, 2025, 4:28:10 AM",Lunch Workout,Workout,,5239,0,154.0,15,false,,,activities/17184680174.fit.gz,,,5239.0,5239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,154.0,113.0,,,397.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16093881282,"Oct 10, 2025, 9:38:46 AM",Afternoon Run,Run,,2194,4.96,171.0,39,false,,,activities/17176741932.fit.gz,,,2194.0,2100.0,4960.4,4.04,2.362,13.0,153.0,9.2,17.9,7.5,-0.1,,,100.0,78.0,171.0,155.0,,,325.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,4962.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.261,0.0,,,,5444.0,0.0,,,,2.363,,,,,,,,,,,,""
16070321439,"Oct 8, 2025, 1:26:57 AM",Morning Workout,Workout,,5502,0,137.0,14,false,,,activities/17152946381.fit.gz,,,5502.0,5502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,137.0,107.0,,,361.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16061243592,"Oct 7, 2025, 10:08:35 AM",Evening Run,Run,,1863,4.49,169.0,35,false,,,activities/17143797418.fit.gz,,,1863.0,1801.0,4491.7,3.617,2.494,11.9,111.0,9.2,16.4,3.2,0.0,,,86.0,78.0,169.0,156.0,,,289.0,,,35.0,,,,,,,,,,,,,0.0,,1.0,4500.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.411,0.0,,,,4640.0,0.0,,,,2.499,,,,,,,,,,,,""
16037908457,"Oct 5, 2025, 7:13:39 AM",Afternoon Workout,Workout,,3879,0,138.0,9,false,,,activities/17120179929.fit.gz,,,3879.0,3879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,102.0,,,239.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16028699425,"Oct 4, 2025, 9:27:51 AM",Afternoon Run,Run,,4591,9.99,174.0,96,false,,,activities/17110824103.fit.gz,,,4591.0,4426.0,9996.1,3.475,2.258,20.8,276.0,10.3,18.8,3.2,0.0,,,81.0,78.0,174.0,158.0,,,639.0,,,96.0,,,,,,,,,,,,,0.0,,1.0,10005.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.177,1188.7,,,,11404.0,0.0,,,,2.261,,,,,,,,,,,,""
16005330603,"Oct 2, 2025, 1:37:20 AM",Morning Workout,Workout,,3952,0,143.0,9,false,,,activities/17087126115.fit.gz,,,3952.0,3952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,102.0,,,239.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15998662807,"Oct 1, 2025, 1:34:04 PM",Night Run,Run,Jialat,728,2.40,191.0,23,false,,,activities/17080389137.fit.gz,,,728.0,728.0,2402.5,5.129,3.3,6.5,76.0,13.0,19.7,2.6,-0.2,,,82.0,76.0,191.0,167.0,,,131.0,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,2396.9,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.0,,,,1838.0,0.0,,,,3.292,,,0.0,,,,,,,,,""
15962652015,"Sep 28, 2025, 8:23:31 AM",Afternoon Workout,Workout,,5773,0,147.0,16,false,,,activities/17043818642.fit.gz,,,5773.0,5773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,147.0,110.0,,,394.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15938375554,"Sep 26, 2025, 1:52:09 AM",Morning Run,Run,,1801,4.19,171.0,37,false,,,activities/17018932400.fit.gz,,,1801.0,1774.0,4196.4,5.04,2.366,43.6,203.0,11.3,22.0,9.5,-0.1,,,81.0,77.0,171.0,156.0,,,272.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,4298.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,0.0,,,,4600.0,0.0,,,,2.423,,,,,,,,,,,,""
15930202456,"Sep 25, 2025, 9:58:19 AM",Afternoon Run,Run,,1204,2.73,159.0,6,false,,,activities/17010607259.fit.gz,,,1204.0,1204.0,2729.0,3.1,2.267,12.9,121.0,12.3,19.5,5.3,-0.2,,,80.0,77.0,159.0,137.0,,,163.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,2733.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.267,0.0,,,,3080.0,0.0,,,,2.271,,,,,,,,,,,,""
15916664899,"Sep 24, 2025, 12:50:09 AM",Morning Workout,Workout,,4557,0,137.0,8,false,,,activities/16996690986.fit.gz,,,4557.0,4557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,137.0,91.0,,,218.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15905304439,"Sep 23, 2025, 12:47:42 AM",Morning Walk,Walk,,10818,7.45,116.0,16,false,,,activities/16985085075.fit.gz,,,10818.0,7905.0,7454.1,10.367,0.943,77.5,518.0,15.1,40.8,30.0,-0.1,,,79.0,50.0,116.0,96.0,,,529.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.689,4418.4,,,,11642.0,0.0,,,,,,,,,,,,,,,,""
15883303150,"Sep 21, 2025, 1:31:56 AM",Morning Workout,Workout,,5442,0,152.0,14,false,,,activities/16962499835.fit.gz,,,5442.0,5442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,152.0,107.0,,,357.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15874297067,"Sep 20, 2025, 9:34:52 AM",Afternoon Run,Run,25 by eoy?,1587,5.00,202.0,73,false,,,activities/16953227877.fit.gz,,,1587.0,1587.0,5006.5,5.04,3.155,0.0,116.0,11.7,12.4,0.9,0.0,,,81.0,77.0,202.0,178.0,,,301.0,,,73.0,,,,,,,,,,,0.0,,0.0,,1.0,5009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.155,0.0,,,,4040.0,0.0,,,,3.156,,,0.0,,,,,,,,,""
15852532402,"Sep 18, 2025, 10:07:40 AM",Evening Run,Run,,2173,4.93,170.0,41,false,,,activities/16930901830.fit.gz,,,2173.0,2101.0,4933.8,4.1,2.348,15.5,162.0,9.2,17.6,7.9,-0.1,,,95.0,78.0,170.0,155.0,,,317.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,4942.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.271,0.0,,,,5420.0,0.0,,,,2.352,,,,,,,,,,,,""
15838195793,"Sep 17, 2025, 1:29:40 AM",Morning Workout,Workout,,5309,0,145.0,15,false,,,activities/16916173575.fit.gz,,,5309.0,5309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,145.0,111.0,,,381.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15828946476,"Sep 16, 2025, 10:05:26 AM",Evening Run,Run,,1845,4.34,176.0,44,false,,,activities/16906720015.fit.gz,,,1845.0,1801.0,4343.3,3.64,2.412,14.0,112.0,9.2,20.6,6.2,-0.1,,,80.0,76.0,176.0,161.0,,,285.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,4351.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.354,0.0,,,,4576.0,0.0,,,,2.416,,,,,,,,,,,,""
15803449360,"Sep 14, 2025, 12:44:56 AM",Morning Workout,Workout,,5409,0,142.0,14,false,,,activities/16880121498.fit.gz,,,5409.0,5409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,142.0,107.0,,,357.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15795541390,"Sep 13, 2025, 9:53:05 AM",Afternoon Run,Run,,2229,4.90,167.0,33,false,,,activities/16871830378.fit.gz,,,2229.0,2177.0,4904.9,3.186,2.253,14.5,147.0,9.2,18.7,6.5,0.0,,,96.0,77.0,167.0,151.0,,,317.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,4922.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.0,,,,5566.0,0.0,,,,2.261,,,,,,,,,,,,""
15770714915,"Sep 11, 2025, 1:23:36 AM",Morning Run,Run,400 × 6,1695,2.40,189.0,22,false,,,activities/16845508279.fit.gz,,,1695.0,597.0,2406.9,5.16,4.032,6.8,40.0,9.4,16.5,15.5,0.2,,,106.0,78.0,189.0,171.0,,,112.0,,,22.0,,,,,,,,,,,0.0,,0.0,,1.0,2419.9,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,0.0,,,,1572.0,0.0,,,,4.053,,,0.0,,,,,,,,,""
15770714895,"Sep 11, 2025, 1:08:47 AM",Morning Run,Run,,732,1.62,160.0,6,false,,,activities/16845508306.fit.gz,,,732.0,732.0,1628.0,2.963,2.224,3.3,74.0,11.0,18.7,5.1,-0.4,,,102.0,77.0,160.0,143.0,,,100.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,1615.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.224,0.0,,,,1868.0,0.0,,,,2.208,,,,,,,,,,,,""
15759255758,"Sep 10, 2025, 12:41:28 AM",Morning Workout,Workout,,5405,0,147.0,15,false,,,activities/16833412149.fit.gz,,,5405.0,5405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,147.0,111.0,,,383.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15758810263,"Sep 8, 2025, 12:28:55 PM",Evening Run,Run,,1206,2.61,152.0,9,false,,,activities/16832938982.fit.gz,,,1206.0,1202.0,2615.0,4.083,2.176,11.3,141.0,12.5,19.8,9.4,-0.1,,,81.0,77.0,152.0,144.0,,,169.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,2630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.168,284.8,,,,3060.0,0.0,,,,2.188,,,,,,,,,,,,""
15715933882,"Sep 6, 2025, 10:53:28 AM",Evening Run,Run,Testing interval routes,1174,1.60,174.0,6,false,,,activities/16787623276.fit.gz,,,1174.0,381.0,1605.8,8.68,4.215,15.5,89.0,12.5,20.0,42.1,0.0,,,86.0,80.0,174.0,155.0,,,62.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,1652.9,,,,,,,,,,,,,,,,,,,,,,,,,,,1.368,0.0,,,,1002.0,0.0,,,,4.338,,,0.0,,,,,,,,,""
15690268156,"Sep 4, 2025, 1:52:24 AM",Morning Workout,Workout,,5351,0,144.0,13,false,,,activities/16760144903.fit.gz,,,5351.0,5351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,103.0,,,328.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15667282205,"Sep 2, 2025, 5:14:07 AM",Afternoon Run,Run,,5300,11.00,169.0,96,false,,,activities/16734752781.fit.gz,,,5300.0,5196.0,11004.1,3.8,2.118,28.1,215.0,9.4,18.8,3.7,0.0,,,81.0,78.0,169.0,154.0,,,696.0,,,96.0,,,,,,,,,,,,,0.0,,1.0,11019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.076,1376.4,,,,13440.0,0.0,,,,2.121,,,,,,,,,,,,""
15632310488,"Aug 30, 2025, 1:02:50 AM",Morning Workout,Workout,,5362,0,149.0,15,false,,,activities/16696265804.fit.gz,,,5362.0,5362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,149.0,113.0,,,387.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15614104120,"Aug 28, 2025, 9:33:28 AM",Afternoon Run,Run,,2508,5.63,162.0,28,false,,,activities/16676632900.fit.gz,,,2508.0,2404.0,5633.0,3.15,2.343,8.6,131.0,8.8,18.4,4.4,-0.1,,,80.0,77.0,162.0,147.0,,,346.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,5639.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.246,362.6,,,,6160.0,0.0,,,,2.346,,,,,,,,,,,,""
15599979570,"Aug 27, 2025, 1:09:26 AM",Morning Workout,Workout,,5306,0,141.0,14,false,,,activities/16661496398.fit.gz,,,5306.0,5306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,141.0,108.0,,,357.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15580319752,"Aug 25, 2025, 11:17:40 AM",Evening Run,Run,Xc 500 × 10 ,2486,4.84,197.0,71,false,,,activities/16640550634.fit.gz,,,2486.0,1318.0,4842.5,4.5,3.674,158.8,57.0,11.1,32.3,21.5,-0.1,,,101.0,76.0,197.0,183.0,,,264.0,,,71.0,,,,,,,,,,,0.0,,0.0,,1.0,5746.9,,,,,,,,,,,,,,,,,,,,,,,,,,,1.948,0.0,,,,3254.0,0.0,,,,4.36,,,0.0,,,,,,,,,""
15544767811,"Aug 22, 2025, 9:12:45 AM",Afternoon Run,Run,,2181,4.82,175.0,44,false,,,activities/16601361079.fit.gz,,,2181.0,2100.0,4825.2,3.614,2.298,10.3,131.0,9.4,18.8,8.7,-0.1,,,90.0,78.0,175.0,157.0,,,323.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,4827.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.212,0.0,,,,5386.0,0.0,,,,2.299,,,,,,,,,,,,""
15531609850,"Aug 21, 2025, 2:00:08 AM",Morning Workout,Workout,,5424,0,140.0,14,false,,,activities/16586665903.fit.gz,,,5424.0,5424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,140.0,107.0,,,358.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15500070623,"Aug 18, 2025, 11:19:12 AM",Evening Run,Run,Xc 400 × 10,1997,4.23,194.0,49,false,,,activities/16553161740.fit.gz,,,1997.0,1066.0,4237.5,5.06,3.975,122.8,41.0,8.0,30.8,47.1,-0.2,,,86.0,78.0,194.0,177.0,,,202.0,,,49.0,,,,,,,,,,,0.0,,0.0,,1.0,4972.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.122,0.0,,,,2804.0,0.0,,,,4.665,,,,,,,,,,,,""
15463903430,"Aug 15, 2025, 2:20:27 AM",Morning Workout,Workout,,5542,0,152.0,15,false,,,activities/16514381835.fit.gz,,,5542.0,5542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,152.0,108.0,,,377.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15454101944,"Aug 14, 2025, 9:03:26 AM",Afternoon Run,Run,,2484,5.52,167.0,47,false,,,activities/16503925076.fit.gz,,,2484.0,2400.0,5521.7,3.029,2.301,19.2,175.0,9.4,19.7,6.8,0.0,,,104.0,78.0,167.0,155.0,,,358.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,5543.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.223,0.0,,,,6232.0,0.0,,,,2.31,,,,,,,,,,,,""
15430668143,"Aug 12, 2025, 9:11:57 AM",Afternoon Run,Run,,1205,2.72,161.0,15,false,,,activities/16478912986.fit.gz,,,1205.0,1205.0,2724.5,3.343,2.261,21.0,140.0,13.0,25.2,5.1,0.2,,,80.0,78.0,161.0,149.0,,,175.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,2766.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.261,0.0,,,,3104.0,0.0,,,,2.296,,,,,,,,,,,,""
15428039534,"Aug 11, 2025, 6:19:41 AM",Afternoon Workout,Workout,,5380,0,150.0,15,false,,,activities/16476057277.fit.gz,,,5380.0,5380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.0,114.0,,,389.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15409012198,"Aug 10, 2025, 9:43:45 AM",Afternoon Run,Run,Kena blocked every 30 seconds,1660,5.05,201.0,88,false,,,activities/16455716807.fit.gz,,,1660.0,1660.0,5053.0,4.037,3.044,0.0,150.0,11.7,12.4,1.0,0.0,,,79.0,75.0,201.0,183.0,,,320.0,,,88.0,,,,,,,,,,,0.0,,0.0,,1.0,5055.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044,0.0,,,,4160.0,0.0,,,,3.046,,,,,,,,,,,,""
15393415150,"Aug 8, 2025, 11:25:33 AM",Evening Walk,Walk,,2608,2.77,107.0,4,false,,,activities/16438999280.fit.gz,,,2608.0,2356.0,2774.2,6.32,1.178,36.1,386.0,11.5,22.3,29.7,0.0,,,56.0,49.0,107.0,93.0,,,147.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.064,327.3,,,,3882.0,0.0,,,,,,,,,,,,,,,,""
15383313092,"Aug 8, 2025, 1:41:17 AM",Morning Run,Run,,2118,4.89,182.0,64,false,,,activities/16428193369.fit.gz,,,2118.0,2104.0,4890.0,4.0,2.324,14.2,131.0,9.4,20.2,13.4,0.0,,,89.0,78.0,182.0,167.0,,,344.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,4911.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.309,0.0,,,,5414.0,0.0,,,,2.334,,,,,,,,,,,,""
15374276568,"Aug 7, 2025, 8:45:37 AM",Afternoon Workout,Workout,,3340,0,139.0,8,false,,,activities/16418629485.fit.gz,,,3340.0,3340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,139.0,105.0,,,220.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15361833493,"Aug 5, 2025, 11:23:27 AM",Evening Walk,Walk,,3351,5.17,111.0,6,false,,,activities/16405357715.fit.gz,,,3351.0,3078.0,5178.5,10.44,1.682,69.8,1509.0,8.4,23.0,23.3,-0.1,,,56.0,50.0,111.0,96.0,,,188.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.545,0.0,,,,5264.0,0.0,,,,,,,,,,,,,,,,""
15347461375,"Aug 5, 2025, 1:09:25 AM",Morning Run,Run,,2212,4.62,166.0,34,false,,,activities/16389983189.fit.gz,,,2212.0,2100.0,4621.1,7.96,2.201,15.0,149.0,9.4,21.5,12.0,0.0,,,82.0,79.0,166.0,152.0,,,311.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,4650.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.089,0.0,,,,5450.0,0.0,,,,2.214,,,,,,,,,,,,""
15338379404,"Aug 4, 2025, 6:46:44 AM",Afternoon Workout,Workout,,5022,0,140.0,13,false,,,activities/16380338547.fit.gz,,,5022.0,5022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,140.0,108.0,,,338.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15325446086,"Aug 3, 2025, 1:38:09 AM",Morning Run,Run,~280 × 8,1639,2.16,179.0,9,false,,,activities/16366387553.fit.gz,,,1639.0,577.0,2168.0,5.42,3.757,33.4,201.0,9.3,19.8,12.8,-0.1,,,86.0,80.0,179.0,153.0,,,92.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,2312.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.323,0.0,,,,1488.0,0.0,,,,4.008,,,,,,,,,,,,""
15304024091,"Aug 1, 2025, 1:42:23 AM",Morning Run,Run,Laze,1206,2.88,171.0,22,false,,,activities/16343401301.fit.gz,,,1206.0,1206.0,2881.5,3.0,2.389,22.2,75.0,24.0,37.8,7.1,-0.4,,,79.0,77.0,171.0,155.0,,,189.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,2894.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.389,1134.9,,,,3080.0,0.0,,,,2.4,,,,,,,,,,,,""
15294385892,"Jul 31, 2025, 5:36:26 AM",Afternoon Workout,Workout,,4978,0,152.0,15,false,,,activities/16333169658.fit.gz,,,4978.0,4978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,152.0,116.0,,,400.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15272735339,"Jul 29, 2025, 10:02:50 AM",Evening Run,Run,,2197,4.69,168.0,39,false,,,activities/16310104456.fit.gz,,,2197.0,2103.0,4691.6,3.079,2.23,13.8,195.0,9.4,18.0,8.1,-0.1,,,104.0,77.0,168.0,154.0,,,313.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,4695.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.135,0.0,,,,5388.0,0.0,,,,2.233,,,,,,,,,,,,""
15259520630,"Jul 28, 2025, 1:52:37 AM",Morning Workout,Workout,,5321,0,148.0,13,false,,,activities/16295938352.fit.gz,,,5321.0,5321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,148.0,107.0,,,352.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15248089360,"Jul 27, 2025, 1:50:09 AM",Morning Run,Run,,1849,4.18,174.0,40,false,,,activities/16283731991.fit.gz,,,1849.0,1802.0,4180.0,3.891,2.32,19.9,147.0,9.4,25.4,22.3,0.0,,,79.0,77.0,174.0,158.0,,,273.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,4221.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.261,0.0,,,,4612.0,0.0,,,,2.343,,,,,,,,,,,,""
15240744624,"Jul 25, 2025, 2:25:08 AM",Morning Workout,Workout,,4473,0,145.0,12,false,,,activities/16275862349.fit.gz,,,4473.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,145.0,109.0,,,316.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
